nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.268031660340164457e+00,9.555949586811889329e-01,7.000399119312791241e-01,5.111894391614956179e-01,5.113120057285988063e-01,4.734084196823326596e-01,4.266173989140967238e-01,4.800037495503412521e-01,4.652965433893669900e-01,7.807262977054014730e-01,9.360374299175585611e-01,nan,nan,nan,nan
1.349524622161030196e+00,9.599952892418732731e-01,7.483524982949694149e-01,4.793318546382929202e-01,4.522207454565484452e-01,4.249466071864639316e-01,3.790283244666169393e-01,4.151852271990547627e-01,4.760557157988881127e-01,7.480150269988198319e-01,8.249921209695899593e-01,nan,nan,nan,nan
1.116710439812780731e+00,8.370614524801781586e-01,5.649400955424694892e-01,4.137940846354087876e-01,3.890403782074340899e-01,4.180688487846848100e-01,4.089651139872781949e-01,4.403877987869626587e-01,4.536079406896310062e-01,6.044008709882515706e-01,9.342552478621878320e-01,nan,nan,nan,nan
1.342948977616413408e+00,9.764703165095742765e-01,6.084235164530937823e-01,4.791384357300957908e-01,4.003568894878219986e-01,4.034571856620058905e-01,4.358882642596970669e-01,4.143889802383636245e-01,4.001581594062770808e-01,4.672886993456089044e-01,7.349051221869561390e-01,nan,nan,nan,nan
1.438821826481515131e+00,8.575047271084103029e-01,5.512366662023127084e-01,4.126725344990749833e-01,4.020476912354569721e-01,3.849561507855901454e-01,3.904018723163429905e-01,4.641859775798319321e-01,4.148438099934859680e-01,4.529286534196088065e-01,5.961878932284888633e-01,nan,nan,nan,nan
1.323964550422244812e+00,8.107375937611525085e-01,4.870232716020398978e-01,4.192866890982291928e-01,3.728231801954430824e-01,3.743412310383238961e-01,3.950812098058446575e-01,4.263095213844388942e-01,4.264991111568214310e-01,4.205391828272493360e-01,6.431196768383948825e-01,nan,nan,nan,nan
1.142641610416287090e+00,8.059684510580635841e-01,5.622750200622819161e-01,4.312396692143119492e-01,3.943738580584189024e-01,4.401900846273969492e-01,4.254008570775449360e-01,3.875110354820375247e-01,4.329102360578558351e-01,4.290781393751103012e-01,4.928908923874914527e-01,nan,nan,nan,nan
9.963656878858726529e-01,7.222876590204196923e-01,5.436613057582935227e-01,4.299629269537291187e-01,3.864461964009949790e-01,3.757034419875584508e-01,4.015295197023847074e-01,3.993780188133892461e-01,4.402099382861736632e-01,4.591313570349240814e-01,5.231666968264562234e-01,nan,nan,nan,nan
1.433934583495284354e+00,7.352705036807046790e-01,5.385830754954579191e-01,4.625936752046387879e-01,4.150685285343188036e-01,3.951668107700641031e-01,4.064297628426724596e-01,4.497829035646778162e-01,4.272130342331467712e-01,4.635864810217600884e-01,4.159359581478688228e-01,nan,nan,nan,nan
1.027604937773319627e+00,7.473943370491529237e-01,5.090088293040204714e-01,4.392284405827707738e-01,4.135812187365102699e-01,4.191373738656566372e-01,4.492070267474279621e-01,4.311504201726391039e-01,4.139832666105108805e-01,4.517141987565555517e-01,5.710990249127071428e-01,nan,nan,nan,nan
1.302103825863221598e+00,8.120234104340708914e-01,5.011014442015330195e-01,4.093173469055842451e-01,3.967099869414151270e-01,3.918465510326521462e-01,4.222211075496352106e-01,4.016938609519617454e-01,4.149526737713334912e-01,4.542876090069284389e-01,4.696040896584278701e-01,nan,nan,nan,nan
1.169588026157513339e+00,7.831242135564465690e-01,4.694585003943231305e-01,3.964710470122427832e-01,4.277841939581975006e-01,4.289505292742673004e-01,4.121517368575705054e-01,3.925465124340407064e-01,4.565289787324279813e-01,4.523383894622123869e-01,4.808662290468830314e-01,nan,nan,nan,nan
9.874362786275049375e-01,8.242567913723825024e-01,5.157707192665678120e-01,4.098368021546205942e-01,3.551076466049962188e-01,4.160339513082669249e-01,4.331729044176220733e-01,3.549828851690529086e-01,4.209009950100945918e-01,4.532631941291888622e-01,5.968055537768077734e-01,nan,nan,nan,nan
9.864559932211947046e-01,7.606042516338445969e-01,6.254888588218139311e-01,5.000092083271949761e-01,4.073522311290446174e-01,4.386815863332255150e-01,4.272572351458452378e-01,4.108975032685474593e-01,4.610206908061624254e-01,4.466349753302285563e-01,7.939788778673811942e-01,nan,nan,nan,nan
1.819581177285912510e+00,9.491445229078986356e-01,6.345371755292572580e-01,4.756349375483513997e-01,3.949486255483800612e-01,3.676691172078001557e-01,4.007323203646197540e-01,4.511822451270978140e-01,4.896812648322967365e-01,5.962147146491223459e-01,8.092278331735346386e-01,nan,nan,nan,nan
2.123139580807896998e+00,1.147204146285921711e+00,7.189796972101851757e-01,4.834539166467533011e-01,3.929924508250998705e-01,4.603497750958135404e-01,4.239111681873579118e-01,4.557233404639688956e-01,3.873207046506254581e-01,6.585637945897967471e-01,1.036357549002007383e+00,nan,nan,nan,nan
3.177681353324627089e+00,1.269590616066732292e+00,6.698956589757150137e-01,4.793720185249529808e-01,4.777558699404366727e-01,4.652779252990923986e-01,4.711224384039744417e-01,4.289611525227092215e-01,5.637033614259454595e-01,7.011905384308979583e-01,9.557364261662063543e-01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
